LIMIT_BAL,EDUCATION,PAY_0,PAY_4,PAY_6,BILL_AMT2,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,FEMALE,MARRIED,SINGLE,default.payment.next.month
0.1616161616161616,1,0,0,0,0.06829975666883045,0.26388281574803635,0.0025081506309870506,0.00189103932352447,0.0,0.0009371980676328503,0.008859889948866313,0.00014186650928941903,1,1,0,0
0.2121212121212121,2,4,2,2,0.2532001275495678,0.3951333584883041,0.0,0.003562397469747824,0.0,0.02255072463768116,0.0,0.013240874200345776,0,1,0,1
0.1919191919191919,3,0,0,0,0.12978548136675433,0.30104428991129417,0.0036712181988021323,0.0018061355171621468,0.0023436453729744205,0.0032334943639291468,0.005880022225921332,0.0037831069143845074,0,1,0,0
0.0404040404040404,2,0,0,0,0.11708841538642584,0.2656810631484546,0.0022895030862501602,0.001781198734873912,0.0017755903754296683,0.00011594202898550725,0.002658670336600794,0.13887974638051245,0,0,1,0
0.0303030303030303,2,0,0,0,0.06890903362221791,0.26097872304454045,0.003243081121673352,0.0056374939958759316,0.0,0.0,0.0,0.0,0,0,1,0
0.35353535353535354,1,0,0,2,0.06669399871691208,0.26309358494451945,0.0,0.0,0.014696888531761975,0.004483091787439613,2.8134077635987237e-05,0.027035973563648882,0,0,1,1
0.23232323232323232,2,0,0,0,0.0662204329852293,0.26097872304454045,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
0.0404040404040404,3,0,0,2,0.10162397931874864,0.267696022415077,0.004464531018187813,1.1874658232492747e-06,0.0005580108030891478,0.001610305958132045,0.0,0.0009457767285961269,0,1,0,0
0.35353535353535354,1,0,0,0,0.07643958288254431,0.26503707540420224,0.005724902467168526,0.0039708857129455745,0.01813646712200348,0.0006344605475040257,0.012442295834515355,0.010193581580809056,1,0,1,0
0.0404040404040404,2,0,0,0,0.0760912890478197,0.26729180099088046,0.0024635053208051727,0.0007178230901541866,0.0012053033346725592,0.0007053140096618357,0.0010175158078348718,0.000737705848304979,0,0,1,0
0.05050505050505051,3,0,0,0,0.08567174207655251,0.26097872304454045,0.0015293880616151071,0.0009155361497251908,0.0013392259274139548,0.0008051529790660225,0.0,0.0,0,1,0,0
0.1414141414141414,1,0,0,0,0.06678605458058588,0.26257332276927026,0.000685706174331923,0.0005830457192153939,0.0011238337574215438,8.051529790660226e-06,0.0048648509245561265,0.005048556177246125,1,0,1,0
0.24242424242424243,3,1,0,0,0.31499143975370786,0.402449305177185,0.014881770060626043,0.0,0.0074460961564215885,0.011272141706924315,0.016411545287659222,0.01702398111473028,1,0,0,0
0.0404040404040404,2,0,0,0,0.06738394317970442,0.2617979246380643,0.0014034653918713483,0.0007279165496518054,0.0013682424891745904,0.0028421900161030595,0.002499243896663533,0.0003215640877226831,1,1,0,0
0.06060606060606061,3,0,0,0,0.13248262326944465,0.2991522877318798,0.002868747367071451,0.0020780651906862307,0.002348109459399134,0.003244766505636071,0.004691357445800871,0.003976045367018117,1,0,1,0
0.0404040404040404,1,0,0,0,0.07829588462837901,0.2688080155725151,0.001973551660347638,0.0010710941725708457,0.0030366947904111423,0.0018663446054750404,0.0027852736859627363,0.001386508684121922,0,0,1,0
0.3939393939393939,2,0,0,0,0.23676198719189756,0.31161398852041894,0.011465831455940803,0.004436966048570915,0.006864648899602696,0.00322061191626409,0.016446712884704204,8.511990557365142e-05,1,1,0,0
0.08080808080808081,2,1,0,0,0.10748423661963274,0.29800878682084464,0.003548729783687749,0.0005937329116246374,0.0008593366367572876,0.07731400966183576,0.004116953360732799,0.0035826022479221284,0,1,0,0
0.1212121212121212,2,2,0,0,0.06715997221241557,0.26173952002164047,0.0011333040276938293,0.0005877955825083909,0.0011048613901165126,0.001819645732689211,0.002344506469665603,0.018688548157059465,1,1,0,0
0.0101010101010101,3,0,0,0,0.08444369787455347,0.27456855510821376,0.024581249885524847,0.0009357230687204284,0.002232043212356591,0.000966183574879227,0.002344506469665603,0.0013240874200345775,0,1,0,0
0.1717171717171717,1,0,0,0,0.22394724155079015,0.3964889603747732,0.008585636573438101,0.0041561303813724615,0.008023079326815766,0.00966183574879227,0.011956982995294576,0.01891553457192254,1,0,1,0
0.05050505050505051,2,0,0,0,0.11826616102373712,0.30384617453604834,0.005723757715625401,0.0014843322790615934,0.002232043212356591,0.004830917874396135,0.006330167468097128,0.004728883642980635,1,1,0,0
0.0101010101010101,2,3,2,2,0.06650514184195241,0.2612092675830556,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1
0.10101010101010101,1,0,0,0,0.14583831573832598,0.2805342792831909,0.0,0.0023749316464985494,0.0023436453729744205,0.00322061191626409,0.0035167597044984044,0.0028373301857883807,1,0,1,0
0.0404040404040404,2,0,0,0,0.07213478496889081,0.2686873639306922,0.0012660952066963387,0.000667949525577717,0.0013392259274139548,0.001610305958132045,0.002344506469665603,0.0018915534571922537,1,1,0,1
0.0303030303030303,1,0,2,2,0.08581504553443647,0.2744901699651186,0.0034342546293752406,0.0023749316464985494,0.0,0.008051529790660225,0.0,0.01513242765753803,1,0,1,0
0.1919191919191919,1,1,0,0,0.0662204329852293,0.26097872304454045,0.0,0.0,0.0,0.10797423510466989,0.0,0.0,1,1,0,0
0.1313131313131313,1,3,0,0,0.07952677591894527,0.29524763173122814,0.0,0.0011874658232492747,0.09262979331279854,0.004830917874396135,0.0750242070292993,0.0037831069143845074,1,0,1,1
0.23232323232323232,2,0,0,0,0.11015670375474039,0.2882390777603674,0.009158012345000641,0.001188653289072524,0.001785634569885273,0.00322061191626409,0.007033519408996809,0.01891553457192254,1,0,1,0
0.1414141414141414,2,2,0,0,0.12955961234042068,0.2627577584000824,0.004956774181731597,1.7811987348739121e-06,0.006430516494799339,0.0013091787439613526,0.005434565996684868,0.003056750386822682,1,0,1,1
0.1919191919191919,4,0,0,0,0.16322168950031696,0.30505883880863804,0.005457030606077258,0.0015276747816101918,0.002906120262488282,0.003215780998389694,0.005223560414414964,0.003960912939360579,0,1,0,0
0.1313131313131313,3,0,0,0,0.15490059864782274,0.2956234193290078,0.004022656922541532,0.001781198734873912,0.002232043212356591,0.00322061191626409,0.0038356125843729263,0.00318915912882614,1,0,1,0
0.2121212121212121,1,0,0,0,0.072116753407965,0.26202693221298934,0.007120354598237999,0.00045242447865797365,0.006479621445471184,0.0,0.0031979068246238826,0.0009457767285961269,0,1,0,1
0.09090909090909091,2,0,0,0,0.09676589719352989,0.29001350222513905,0.0028618788578127006,0.0011874658232492747,0.002232043212356591,0.00322061191626409,0.010550279113495214,0.07566213828769015,0,0,1,1
0.1414141414141414,1,2,0,0,0.06620335045382592,0.26096489037222953,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1
0.1515151515151515,2,1,2,2,0.2225180030900401,0.37986593066603547,0.006868509258750481,8.312260762744923e-06,0.013392259274139546,0.00966183574879227,0.0,0.02140860202850193,0,0,1,0
0.2222222222222222,1,0,0,0,0.06812608426622935,0.26328186298430684,0.0023101086140264117,0.0021404071464068176,0.0029920539261640102,0.004304347826086957,0.007061653486632796,0.0048858825799275914,0,1,0,0
0.0404040404040404,2,0,0,0,0.10839625399066913,0.29803414672008127,0.0024039782405626685,0.0011874658232492747,0.001242132047676443,0.0018405797101449276,0.002717282998342434,0.0026122353243825023,1,0,1,0
0.2525252525252525,1,2,2,2,0.06859015970268802,0.2628976220867816,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1
0.020202020202020204,2,0,0,0,0.07301548436568764,0.2684944750001345,0.0014881770060626042,0.0007718527851120285,0.0015624302486496138,0.0008051529790660225,0.0014067038817993619,0.0011349320743153522,0,0,1,0
0.20202020202020202,2,0,0,0,0.2525728190352545,0.42545765012099745,0.00812773595618807,0.004393623546022316,0.008146957725101558,0.012399355877616747,0.020162755639124185,0.011001274907030147,1,0,1,0
0.0404040404040404,3,0,0,0,0.06759083161558989,0.26194777858809914,0.0016530212282726158,0.0008591315231208502,0.0014073032453908306,0.002030595813204509,0.0029564226582483254,0.0001721313646044951,1,1,0,0
0.1212121212121212,2,2,2,0,0.09261484206250686,0.26425552941863584,0.003905892265142774,0.0010093459497618835,0.0,0.025074074074074075,0.009996975586654131,0.0018915534571922537,1,0,1,0
0.0707070707070707,1,0,0,0,0.13846625440824212,0.29821012905114785,0.008672637690715608,0.001781198734873912,0.002008838891120932,0.002898550724637681,0.004689012939331206,0.0037831069143845074,0,0,1,0
0.2222222222222222,2,0,0,0,0.14883819805866522,0.3345746875929383,0.004914418374635969,0.0024711163781817405,0.005580108030891478,0.008051529790660225,0.011722532348328015,0.00945776728596127,1,1,0,0
0.1616161616161616,3,0,0,0,0.17760233385340152,0.3366057849772568,0.007217658479403631,0.003562397469747824,0.006696129637069773,0.006206119162640902,0.011722532348328015,0.01513242765753803,0,1,0,0
0.494949494949495,2,0,0,0,0.1865241603935815,0.3031822062651247,0.005248685825228493,0.002249654002145751,0.004399357171554841,0.003917874396135266,0.02344506469665603,0.0014413637343804974,1,1,0,0
0.23232323232323232,2,0,0,0,0.06659055449896935,0.26139370321386773,0.0004464531018187813,0.00023155583553360857,0.0004352484264095353,0.00037359098228663444,0.0016364655158265908,0.000737705848304979,1,1,0,0
0.09090909090909091,2,1,0,0,0.0662204329852293,0.26097872304454045,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
0.1212121212121212,2,0,0,0,0.06659055449896935,0.2864185443878927,0.0008929062036375626,0.02176565480724758,0.005580108030891478,0.008051529790660225,0.016411545287659222,0.00945776728596127,1,0,1,0
0.1414141414141414,1,0,0,0,0.14793946710094258,0.2923235585010609,0.004614493470337198,0.005940891513716121,0.0036449265657783132,0.006505636070853462,0.003980971985492194,0.001513242765753803,0,0,1,0
0.20202020202020202,2,0,0,0,0.06678415652154106,0.26097872304454045,0.0,0.012736164687260096,0.0,0.0,0.0,0.0,1,1,0,0
0.20202020202020202,2,0,0,0,0.22654758244219458,0.29806258054649815,0.00406959173580966,0.0013376802498903078,0.0015668943350743269,0.001747181964573269,0.0038731246878875763,0.010583241592990658,0,1,0,0
0.0404040404040404,2,0,0,0,0.12470627536281398,0.28987210157484977,0.0025184533948751763,0.0013638044980017919,0.0019541538324181957,0.001748792270531401,0.007753282895184149,0.0021601540481135536,0,1,0,0
0.1212121212121212,1,0,0,0,0.1753370003834079,0.29458750586927973,0.006868509258750481,0.005343596204621736,0.002232043212356591,0.00322061191626409,0.007033519408996809,0.007566213828769015,0,0,1,1
0.2222222222222222,1,0,0,0,0.06827128578315814,0.26097564911736026,0.002484110848581424,0.0006821991154567083,0.0015088612115530557,0.0016570048309178743,0.0,0.0012370759610037339,0,1,0,0
0.0101010101010101,2,0,2,0,0.07949450891518332,0.273735520842379,0.0014068996465007235,0.0013062124055742022,0.001004419445560466,0.0008051529790660225,0.0007783761479289802,0.0037831069143845074,0,0,1,0
0.0404040404040404,2,0,0,0,0.11331981915293421,0.2993874431611653,0.002943156217374581,0.0007124794939495648,0.0011160216061782955,0.0644122383252818,0.002344506469665603,0.0,0,0,1,0
0.23232323232323232,1,1,0,0,0.0662204329852293,0.26097872304454045,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1
0.0404040404040404,2,0,0,0,0.09962627217407478,0.26097872304454045,0.0019220378409070097,0.0014475208385408658,0.0018972367305031025,0.001610305958132045,0.0,0.0,0,0,1,0
0.20202020202020202,3,0,0,0,0.08075576915046673,0.2727487902175342,0.017533014634503727,0.009093613274442946,0.017435605553323512,0.01785829307568438,0.02344506469665603,0.14532048590225208,1,0,1,0
0.0404040404040404,2,0,0,0,0.0662204329852293,0.26097872304454045,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
0.10101010101010101,2,2,2,2,0.10310161828514161,0.2941748311453376,0.0,0.001781198734873912,0.0,0.005314009661835749,0.003430012965120777,0.0,0,1,0,1
0.06060606060606061,2,0,0,0,0.13256423980837195,0.28236633988259136,0.06067183178562925,0.015447149161738189,0.044640864247131824,0.027375201288244767,0.05626815527197447,0.052963496801383105,1,1,0,0
0.05050505050505051,1,0,0,0,0.07668538152884859,0.2636430494279806,0.0034342546293752406,0.010093459497618834,0.0,0.0004219001610305958,0.008128403930330645,0.021279976393412853,0,0,1,0
0.0101010101010101,1,0,0,0,0.06659055449896935,0.2689709337130658,0.0004464531018187813,0.00023155583553360857,0.0008704968528190706,0.0,0.02438286728452227,0.0,0,1,0,0
0.05050505050505051,2,1,2,0,0.06780721034669945,0.2612784309446102,0.0019140245801051341,0.0004963607141181968,0.0,0.001256038647342995,0.0009143575231695851,0.0,1,0,1,1
0.05050505050505051,3,1,0,0,0.11245335519897352,0.30153381281474134,0.0020468157591076435,0.0,0.0021137449221016917,0.0029001610305958133,0.009370992359253415,0.0,1,1,0,1
0.29292929292929293,2,0,0,0,0.367308590235625,0.4928243012387158,0.013014680293789037,0.006756680534288373,0.012517298334895764,0.01782447665056361,0.026000576748591537,0.01896849806872392,1,1,0,1
0.3838383838383838,1,0,0,0,0.14906311805547645,0.3315445638750541,0.0036632049380002567,0.0018999453171988396,0.003571269139770546,0.005636070853462158,0.00773687134989649,0.007566213828769015,1,0,1,0
0.08080808080808081,1,0,0,0,0.09585672691106074,0.27245753561721003,0.003396477828452113,0.0011916219536306472,0.0015947948752287845,0.0017584541062801932,0.0009659366655022284,0.0004974785592415628,1,1,0,0
0.05050505050505051,2,2,2,0,0.10549791782922782,0.29401421845017206,0.0022895030862501602,0.001000439956087514,0.0,0.0026650563607085345,0.004002072543719184,0.003249688839456292,1,0,1,1
0.1212121212121212,2,0,0,0,0.18293303268078062,0.3327234149486616,0.005665375386926022,0.0023749316464985494,0.0036270702200794608,0.005202898550724638,0.0077931395051684645,0.006132416308217287,0,1,0,0
0.0404040404040404,2,2,0,0,0.11973430969490598,0.27636526554504187,1.0302763888125722e-05,0.0012236835308583776,0.0,0.001322061191626409,0.05020526154141922,0.0013297620804061543,0,0,1,0
0.1919191919191919,3,0,0,0,0.13757511568669878,0.2748636521175132,0.004121105555250288,0.0014843322790615934,0.0033480648185348866,0.00322061191626409,0.004689012939331206,0.0037831069143845074,1,1,0,0
0.09090909090909091,2,0,0,0,0.1622271065608309,0.3216987751168669,0.004129118816052164,0.002375525379410174,0.002733136913530646,0.00456682769726248,0.1858326163051047,0.004619173542463484,1,1,0,0
0.0404040404040404,2,0,0,0,0.07919841170419128,0.27014056300513273,0.0017171273146876203,0.000890599367436956,0.0013392259274139548,0.000966183574879227,0.0011722532348328015,0.001513242765753803,1,0,1,0
0.2525252525252525,4,0,0,0,0.08787254153902219,0.28394864389860036,0.005723757715625401,0.0029686645581231868,0.001268916566224722,0.008051529790660225,0.002543789519587179,0.00945776728596127,1,0,1,0
0.1717171717171717,2,0,0,0,0.07770653729496216,0.2620353855127349,0.013854927926442846,0.001335899051155434,0.0010033034239542878,0.0,0.0032236963957902043,0.0,1,1,0,0
0.0101010101010101,2,1,0,0,0.0662204329852293,0.26585474003413595,0.0,0.0,0.0,0.00035748792270531404,0.014875893550028252,0.0037831069143845074,1,0,1,0
0.2525252525252525,2,0,0,0,0.27920733258170194,0.36333819269988404,0.01776768870084437,0.005940297780804496,0.007812151243248069,0.008856682769726247,0.011722532348328015,0.007566213828769015,1,1,0,0
0.1313131313131313,2,1,3,0,0.14795749866186836,0.30783843746133577,0.006578887118339836,0.0,0.0,0.0,0.006095716821130567,0.00529634968013831,0,0,1,1
0.3838383838383838,2,0,0,0,0.25867792595292055,0.31225874474646637,0.009518609081085042,0.004060539382600895,0.0033480648185348866,0.003780998389694042,0.005629160033667113,0.004454608391687757,1,1,0,0
0.0404040404040404,2,0,0,2,0.11186970204269114,0.2992445055472859,0.0044130171987471845,0.0,0.0018905406008660327,0.005979066022544283,0.004689012939331206,0.003593951568665282,1,1,0,1
0.2222222222222222,3,0,0,0,0.07809753745819524,0.26440615185046573,0.014355184350788506,0.0018399782931247512,0.002102584706039909,0.04906280193236715,0.010486977438814242,0.01065890373127835,1,0,1,0
0.23232323232323232,2,0,0,0,0.06696352310127662,0.28345835251335816,0.0008963404582669378,0.0,0.0,0.00620450885668277,0.06858150325065822,0.031677845747598674,0,1,0,1
0.35353535353535354,1,0,0,0,0.4102749528332327,0.461260448470606,0.014881770060626043,0.008312260762744923,0.013481541002633811,0.01610305958132045,0.02227281146182323,0.011349320743153523,0,0,1,0
0.5151515151515151,1,0,0,0,0.1200569797325255,0.2941064362655781,0.008013260801875562,0.0029686645581231868,0.005584572117316191,0.008051529790660225,0.011722532348328015,0.009516405443134228,1,0,1,0
0.1212121212121212,1,1,2,0,0.10020233309417789,0.2922021383774429,0.0,0.003562397469747824,0.0,0.004830917874396135,0.002344506469665603,0.002080708802911479,0,0,1,0
0.0707070707070707,2,0,2,0,0.1132201710530811,0.2964195664686802,0.005036906789750353,0.000890599367436956,0.0016740324092674433,0.0028051529790660227,0.004220111645398085,0.003972262260103733,1,0,1,1
0.11111111111111112,2,0,0,0,0.10961575692696648,0.29125460032414563,0.0019346301078813856,0.0015211437195823208,0.0015535020758001875,0.002322061191626409,0.0033174766545768283,0.0026897890161273847,0,1,0,0
0.0101010101010101,3,0,0,0,0.07918038014326549,0.26157813884467984,0.0014916112606919796,0.0009012865598461995,0.0011160216061782955,0.00012721417069243158,0.0,0.0,0,0,1,0
0.0404040404040404,1,2,0,2,0.07110983308468759,0.2630528554093818,0.0026329285491876846,0.0,0.0007812151243248069,0.0,0.005392364880230887,0.0,0,0,1,1
0.2727272727272727,2,2,2,0,0.3107559209951903,0.40380413858185904,0.01041723904243823,0.0032708746101401272,0.00848622829337976,0.0,0.021569459520923547,0.012105942126030424,1,0,1,0
0.0404040404040404,3,4,2,0,0.09137730756528373,0.2818699006429887,0.0,0.0007124794939495648,0.0010803089147805901,0.0,0.002339817456726272,0.0027976075631873432,0,0,1,1
0.0404040404040404,2,0,0,0,0.114306809856241,0.2906943770955538,0.030912870670549666,0.00095769118645054,0.0016561760635685906,0.005917874396135266,0.0016364655158265908,0.0018915534571922537,0,1,0,1
0.020202020202020204,3,0,0,0,0.0694566236566487,0.26939283021854854,0.0022895030862501602,0.0011874658232492747,0.002232043212356591,0.00322061191626409,0.004689012939331206,0.0037831069143845074,1,0,1,0
0.06060606060606061,1,0,2,0,0.07051858769222592,0.26475273714003356,0.0012592266974375882,0.0,0.0006963974822552564,0.0,0.0011722532348328015,0.0018915534571922537,0,0,1,1
0.020202020202020204,2,0,0,0,0.07089440338310043,0.26097872304454045,0.006892549041156108,0.0,0.017561715994821658,0.001610305958132045,0.0,0.0,1,0,1,0
0.494949494949495,1,1,0,0,0.09847035421577893,0.27578506178977874,0.04056541568218034,0.022152768665626845,0.010537476005535467,0.008053140096618358,0.023447409203125696,0.180601740985802,1,1,0,1
0.06060606060606061,1,1,2,2,0.06684014926336328,0.26227054094202035,0.0008013260801875561,0.001781198734873912,0.0,0.0,0.0,0.007566213828769015,0,0,1,1
0.0707070707070707,1,0,0,0,0.14392317416210182,0.3021739581500184,0.011676465739875817,0.0023749316464985494,0.011160216061782956,0.01884057971014493,0.1256796138128943,0.00945776728596127,1,1,0,0
0.0404040404040404,2,0,0,0,0.0662204329852293,0.26365611361849645,0.0,0.0,0.0,0.005235104669887278,0.0006423947726883752,0.0009457767285961269,1,1,0,0
0.06060606060606061,2,1,0,0,0.06687526335569247,0.28135117543132965,0.0007898785647563053,0.015179375618595479,0.0011896790321860632,0.0017568438003220611,0.0025789571166321633,0.0024817181358362367,0,0,1,0
0.2828282828282828,2,0,0,0,0.15128954131505123,0.3855542329129994,0.0036872447204058835,0.0018429469576828742,0.17861367796080532,0.007985507246376812,0.0121937781487308,0.008667097940854906,0,0,1,0
0.09090909090909091,2,0,0,0,0.15550513045359815,0.3102530072613845,0.004608769712621573,0.0018405720260363757,0.0034038658988438013,0.004830917874396135,0.005392364880230887,0.005107194334419085,1,0,1,0
0.06060606060606061,2,0,0,0,0.0886232238912488,0.2810691426125461,0.001599217905745737,0.0008371634053907386,0.0010021874023481093,0.001499194847020934,0.0021944580556070045,0.0018348068534764861,1,0,1,0
0.09090909090909091,2,2,2,2,0.16776754091266272,0.3422464413529276,0.006525083795812957,0.0032061577227730418,0.0041292799428596936,0.00644122383252818,0.00844022329079617,0.00851199055736514,1,0,1,1
0.2626262626262626,1,0,0,0,0.06661617829607443,0.2619792863416962,0.0006776929135300475,0.0009458165282180472,0.0010189277264407838,0.0023687600644122383,0.003052547423504615,0.013443270420265347,1,0,1,0
0.020202020202020204,3,0,0,2,0.07363045549620957,0.2650870267208805,0.008020129311134312,0.0,0.00021874023481094592,0.0,0.012425884289227696,0.0,1,0,1,0
0.020202020202020204,1,0,0,0,0.0662204329852293,0.26097872304454045,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
0.23232323232323232,2,0,0,0,0.06701951584309884,0.261413683740539,0.0,0.008321166756419291,0.0,0.0021207729468599034,0.0,0.0,1,1,0,0
0.1717171717171717,1,0,0,0,0.06873251413104958,0.26394352580984537,0.003030157334652087,0.0004363936900441084,0.0026940761573144055,0.00041223832528180355,0.009045105959969896,0.0005201772007278698,1,0,1,0
0.09090909090909091,2,0,0,0,0.14620274307493156,0.33269344415865465,0.0038051541293477667,0.0020353164210492568,0.0037933574394000266,0.004099838969404187,0.006262176780476826,0.005559275610688034,1,0,1,0
0.24242424242424243,1,0,2,0,0.06638461509260629,0.26097872304454045,0.0,0.0008312260762744923,0.0,0.0,0.0,0.0,0,0,1,1
0.1313131313131313,1,0,0,0,0.15865211234991097,0.33132477808166966,0.11149422129421031,0.002416492950312274,0.003599169679925003,0.006661835748792271,0.007267970055963369,0.004350572951542183,1,0,1,0
0.05050505050505051,2,0,0,0,0.0685882616436432,0.2805550282916573,0.0034342546293752406,0.036217707609102874,0.0033480648185348866,0.004830917874396135,0.007033519408996809,0.01702398111473028,1,1,0,0
0.05050505050505051,1,0,0,0,0.12271046627718493,0.28748366015583277,0.005723757715625401,0.0011874658232492747,0.0011160216061782955,0.004830917874396135,0.018756051757324824,0.0,1,1,0,0
0.0404040404040404,2,1,2,0,0.08397203020191552,0.276321462082724,0.0022895030862501602,0.0,0.0,0.001610305958132045,0.004693701952270537,0.0,1,1,0,0
0.1616161616161616,4,0,0,0,0.14998462572173693,0.2976406840410154,0.006875377768009232,0.0026124248111484044,0.0042710146868443375,0.003542673107890499,0.005861266174164007,0.004409211108715143,0,1,0,0
0.46464646464646464,1,0,0,0,0.06669399871691208,0.2626501709487753,0.000571231020019415,0.00020780651906862307,0.002541181197267979,0.0668647342995169,0.0050993015715226865,0.012013256006628004,1,0,1,1
0.1414141414141414,2,0,0,0,0.34793605059466187,0.33052632549661215,0.009438476473066287,0.004241034187734785,0.015289496004642649,0.024154589371980676,0.017583798522492023,0.0,1,1,0,0
0.020202020202020204,2,0,0,0,0.08277530397415603,0.26693138302900177,0.0018922743007857576,0.0006590435319033474,0.0,0.00017552334943639293,0.018402031280405316,0.0,0,0,1,0
0.020202020202020204,2,0,0,0,0.08540031963314314,0.26097872304454045,0.0027806014982508197,2.9686645581231866e-06,0.0011852149457613499,0.0,0.0,0.0,1,0,1,0
0.020202020202020204,2,3,2,2,0.075992589977489,0.2702612146469556,0.0017171273146876203,0.0,0.0021115128788893353,0.0,0.0024429757413915584,0.0013240874200345775,1,0,1,1
0.11111111111111112,1,0,0,0,0.06683160799766158,0.26139524017745785,0.0011447515431250801,0.0,0.0,0.004074074074074074,0.0012707225065587567,0.001744012287531258,1,0,1,0
0.2222222222222222,1,0,0,0,0.07520109935579875,0.2658070941628428,0.010837362858765135,0.004569962220774834,0.005923842685594393,0.0032979066022544284,0.014730534148908984,0.03434493612223975,1,1,0,0
0.0404040404040404,2,0,0,0,0.0997278183329727,0.27637756125376267,0.0016083759180907378,0.0008110391572792546,0.0011160216061782955,0.001610305958132045,0.002344506469665603,0.0011349320743153522,0,1,0,0
0.2222222222222222,2,0,0,0,0.28570438869212345,0.43778947748617314,0.012019891202813342,0.0059373291162463735,0.010044194455604661,0.01320450885668277,0.02110055822699043,0.01702398111473028,0,1,0,0
0.2525252525252525,1,0,0,0,0.3107170107847715,0.26097872304454045,0.013405040569994689,0.004454778035919654,0.0,0.0,0.0,0.3699935308871764,0,0,1,0
0.3838383838383838,1,0,0,0,0.14739852027316863,0.2949018149234554,0.005723757715625401,0.0020780651906862307,0.0050243292710146865,0.005665056360708535,0.004696046458740203,0.005676551925033953,1,0,1,0
0.0404040404040404,2,0,0,0,0.10793122952468805,0.27549457567124963,0.002110921845522648,0.0027086095428315955,0.0007443864113209232,0.0013639291465378422,0.001641154528765922,0.0012389675144609262,0,0,1,0
0.09090909090909091,1,0,0,0,0.15014785879959153,0.33307461112899966,0.00470492884224408,0.002434898670572638,0.007391411097718852,0.0,0.008212806163238608,0.006355619616165972,1,0,1,0
0.0707070707070707,1,0,0,0,0.0883764762154221,0.26351471296820717,0.0016965217869113688,0.0006002639736525083,8.928172849426365e-06,0.00017874396135265702,0.008226873202056601,0.0,0,0,1,0
0.0404040404040404,2,0,0,0,0.11267922422530718,0.2759379896669938,0.0022299760060076564,0.0010894998928312094,0.0007466184545332797,0.0011143317230273753,0.0016575660740535813,0.0013146296527486163,0,1,0,0
0.0101010101010101,2,1,0,0,0.08362753248528054,0.2757143614646341,0.0014881770060626042,0.0,0.0007220659791973572,0.0010853462157809984,0.002344506469665603,0.0011008841120858917,1,0,0,0
0.11111111111111112,2,0,0,0,0.16159979804651764,0.3226931905596623,0.0045790061725003205,0.0017574494184089265,0.004277710816481407,0.004597423510466989,0.007033519408996809,0.005674660371576761,1,0,1,0
0.0404040404040404,2,0,0,0,0.11256723874166277,0.27529092799556126,0.0022895030862501602,0.0011874658232492747,0.002232043212356591,0.001610305958132045,0.002344506469665603,0.0018915534571922537,1,1,0,0
0.0101010101010101,1,0,0,0,0.06749877575191608,0.26391662894701856,0.0015763228748832355,0.002447367061716755,0.0020813802955225212,0.005814814814814815,0.0089630482335316,0.03666965532112903,0,0,1,0
0.0404040404040404,1,0,0,0,0.11285004953934105,0.2683392416775343,0.002541348425737678,0.0013590546347087948,0.0005390384357841167,0.0005636070853462158,0.0007830651608683114,0.0007566213828769015,1,0,1,1
0.0101010101010101,1,0,0,0,0.08024708932645476,0.26097872304454045,0.0016289814458669892,0.0029686645581231868,0.00044640864247131825,0.00032206119162640903,0.0,0.0,1,0,1,0
0.09090909090909091,1,2,0,0,0.0911552346570397,0.285843720005195,0.0,0.000890599367436956,0.002232043212356591,0.00322061191626409,0.006330167468097128,0.0024590194943499297,0,1,0,1
0.020202020202020204,2,1,0,2,0.07894786791027494,0.2742350340091618,0.0011447515431250801,0.0007718527851120285,0.002536717110843266,0.0,0.004689012939331206,0.0,0,0,1,1
0.0404040404040404,3,0,0,0,0.11127940567975188,0.27256589155031213,0.0021475538949026506,0.001424365254987505,0.00203004330163832,0.0007600644122383253,0.0011183295860304925,0.0008928132317947438,1,1,0,0
0.3131313131313131,3,1,2,0,0.3551249492269205,0.4961771873105212,0.014080443980438487,0.0,0.026784518548279092,0.0,0.025789571166321634,0.026481748400691552,1,0,1,1
0.1919191919191919,2,0,0,0,0.06835574941065266,0.2619516209970744,0.0025756909720314304,0.0,0.0,0.0,0.00451083044763662,0.0,1,0,1,1
0.3434343434343434,1,0,0,0,0.06837662806014569,0.2650232427318913,0.002600875505980182,0.00042867516219298815,0.0009675907325565823,0.001851851851851852,0.012339137549850068,0.009478574373990384,0,0,1,0
0.1313131313131313,3,0,0,0,0.19138129348927785,0.3666749406539934,0.005730626224884151,0.002671798102310868,0.005580108030891478,0.008051529790660225,0.024593872866792175,0.00945776728596127,1,0,1,0
